,priceDate,week,minPrice,maxPrice,modalPrice,edited,month,quarter,contWeekDay
4018,2016-02-13,6,2500.0,4200.0,3342.0,0,2,1,566
4019,2016-02-14,6,2500.0,4200.0,3342.0,YES,2,1,566
4020,2016-02-15,7,2500.0,4000.0,3325.0,0,2,1,567
4021,2016-02-16,7,2500.0,4000.0,3325.0,0,2,1,567
4022,2016-02-17,7,2500.0,4000.0,3325.0,0,2,1,567
4023,2016-02-18,7,2500.0,4000.0,3325.0,0,2,1,567
4024,2016-02-19,7,,,,0,2,1,567
4025,2016-02-20,7,2500.0,4200.0,3417.0,0,2,1,567
4026,2016-02-21,7,2500.0,4200.0,3417.0,YES,2,1,567
4027,2016-02-22,8,2250.0,4000.0,3283.0,0,2,1,568
4028,2016-02-23,8,2250.0,4000.0,3283.0,0,2,1,568
4029,2016-02-24,8,2250.0,4000.0,3283.0,0,2,1,568
4030,2016-02-25,8,2500.0,4000.0,3325.0,0,2,1,568
4031,2016-02-26,8,,,,0,2,1,568
4032,2016-02-27,8,2750.0,4250.0,3567.0,0,2,1,568
4033,2016-02-28,8,2750.0,4250.0,3567.0,YES,2,1,568
4034,2016-02-29,9,2750.0,4250.0,3567.0,0,2,1,569
4035,2016-03-01,9,,,,0,3,1,569
4036,2016-03-02,9,,,,0,3,1,569
4037,2016-03-03,9,1000.0,1500.0,1283.0,0,3,1,569
4038,2016-03-04,9,3167.0,5250.0,4208.0,0,3,1,569
4039,2016-03-05,9,,,,0,3,1,569
4040,2016-03-06,9,,,,0,3,1,569
4041,2016-03-07,10,1333.0,3000.0,2144.0,0,3,1,570
4042,2016-03-08,10,2500.0,5250.0,3892.0,0,3,1,570
4043,2016-03-09,10,3000.0,4900.0,3833.0,0,3,1,570
4044,2016-03-10,10,2667.0,4900.0,3667.0,0,3,1,570
4045,2016-03-11,10,2750.0,4500.0,3278.0,0,3,1,570
4046,2016-03-12,10,2500.0,4500.0,3278.0,0,3,1,570
4047,2016-03-13,10,2500.0,4500.0,3278.0,YES,3,1,570
4048,2016-03-14,11,2500.0,4000.0,3199.0,0,3,1,571
4049,2016-03-15,11,2500.0,4750.0,3519.0,0,3,1,571
4050,2016-03-16,11,,,,0,3,1,571
4051,2016-03-17,11,,,,0,3,1,571
4052,2016-03-18,11,2750.0,5000.0,3811.0,0,3,1,571
4053,2016-03-19,11,2750.0,5250.0,3811.0,0,3,1,571
4054,2016-03-20,11,2750.0,5250.0,3811.0,YES,3,1,571
4055,2016-03-21,12,2500.0,5000.0,3611.0,0,3,1,572
4056,2016-03-22,12,2500.0,5000.0,3611.0,0,3,1,572
4057,2016-03-23,12,,,,0,3,1,572
4058,2016-03-24,12,,,,0,3,1,572
4059,2016-03-25,12,2500.0,5000.0,3611.0,0,3,1,572
4060,2016-03-26,12,3000.0,5000.0,3611.0,0,3,1,572
4061,2016-03-27,12,3000.0,5000.0,3611.0,YES,3,1,572
4062,2016-03-28,13,2000.0,4750.0,3233.0,0,3,1,573
4063,2016-03-29,13,,,,0,3,1,573
4064,2016-03-30,13,,,,0,3,1,573
4065,2016-03-31,13,2000.0,4000.0,3004.0,0,3,1,573
4066,2016-04-01,13,1833.0,3750.0,2744.0,0,4,2,573
4067,2016-04-02,13,1833.0,3750.0,2744.0,0,4,2,573
4068,2016-04-03,13,1833.0,3750.0,2744.0,YES,4,2,573
4069,2016-04-04,14,2000.0,4000.0,2871.0,0,4,2,574
4070,2016-04-05,14,2000.0,4000.0,2871.0,0,4,2,574
4071,2016-04-06,14,2000.0,4000.0,2871.0,0,4,2,574
4072,2016-04-07,14,,,,0,4,2,574
4073,2016-04-08,14,1750.0,4000.0,2788.0,0,4,2,574
4074,2016-04-09,14,1750.0,4000.0,2788.0,0,4,2,574
4075,2016-04-10,14,1750.0,4000.0,2788.0,YES,4,2,574
4076,2016-04-11,15,2417.0,4125.0,3112.0,YES,4,2,575
4077,2016-04-12,15,2417.0,4125.0,3112.0,0,4,2,575
4078,2016-04-13,15,2267.0,4500.0,3110.0,0,4,2,575
4079,2016-04-14,15,,,,0,4,2,575
4080,2016-04-15,15,,,,0,4,2,575
4081,2016-04-16,15,,,,0,4,2,575
4082,2016-04-17,15,,,,0,4,2,575
4083,2016-04-18,16,2167.0,3250.0,2667.0,0,4,2,576
4084,2016-04-19,16,1500.0,2750.0,2177.0,0,4,2,576
4085,2016-04-20,16,1500.0,2500.0,2046.0,0,4,2,576
4086,2016-04-21,16,1667.0,2333.0,2000.0,0,4,2,576
4087,2016-04-22,16,1667.0,2333.0,2000.0,0,4,2,576
4088,2016-04-23,16,1667.0,2417.0,2117.0,0,4,2,576
4089,2016-04-24,16,1667.0,2417.0,2117.0,YES,4,2,576
4090,2016-04-25,17,1667.0,2267.0,2000.0,0,4,2,577
4091,2016-04-26,17,1667.0,2267.0,2000.0,0,4,2,577
4092,2016-04-27,17,1667.0,2267.0,2000.0,0,4,2,577
4093,2016-04-28,17,1667.0,2267.0,2000.0,0,4,2,577
4094,2016-04-29,17,1833.0,2167.0,2000.0,0,4,2,577
4095,2016-04-30,17,1833.0,2167.0,2000.0,0,4,2,577
4096,2016-05-01,17,1833.0,2167.0,2000.0,YES,5,2,577
4097,2016-05-02,18,1667.0,2000.0,1833.0,0,5,2,578
4098,2016-05-03,18,1667.0,2000.0,1833.0,0,5,2,578
4099,2016-05-04,18,1667.0,2000.0,1833.0,YES,5,2,578
4100,2016-05-05,18,1667.0,2000.0,1833.0,0,5,2,578
4101,2016-05-06,18,1667.0,2000.0,1833.0,0,5,2,578
4102,2016-05-07,18,1667.0,2000.0,1833.0,0,5,2,578
4103,2016-05-08,18,1667.0,2000.0,1833.0,YES,5,2,578
4104,2016-05-09,19,1417.0,2167.0,1792.0,0,5,2,579
4105,2016-05-10,19,1600.0,2000.0,1800.0,0,5,2,579
4106,2016-05-11,19,1417.0,2333.0,1894.0,0,5,2,579
4107,2016-05-12,19,1333.0,2500.0,1883.0,0,5,2,579
4108,2016-05-13,19,1167.0,2500.0,1800.0,0,5,2,579
4109,2016-05-14,19,1167.0,2500.0,1800.0,0,5,2,579
4110,2016-05-15,19,1167.0,2500.0,1800.0,YES,5,2,579
4111,2016-05-16,20,1133.0,2267.0,1733.0,0,5,2,580
4112,2016-05-17,20,1267.0,2267.0,1783.0,0,5,2,580
4113,2016-05-18,20,1267.0,2267.0,1783.0,0,5,2,580
4114,2016-05-19,20,1267.0,2267.0,1783.0,0,5,2,580
4115,2016-05-20,20,1267.0,2267.0,1783.0,0,5,2,580
4116,2016-05-21,20,1067.0,1833.0,1450.0,0,5,2,580
4117,2016-05-22,20,1067.0,1833.0,1450.0,YES,5,2,580
4118,2016-05-23,21,1000.0,1750.0,1383.0,0,5,2,581
4119,2016-05-24,21,1000.0,1750.0,1383.0,0,5,2,581
4120,2016-05-25,21,1000.0,1750.0,1383.0,0,5,2,581
4121,2016-05-26,21,1000.0,1750.0,1383.0,0,5,2,581
4122,2016-05-27,21,833.0,1667.0,1250.0,0,5,2,581
4123,2016-05-28,21,1000.0,1833.0,1417.0,0,5,2,581
4124,2016-05-29,21,1000.0,1833.0,1417.0,YES,5,2,581
4125,2016-05-30,22,933.0,1500.0,1150.0,0,5,2,582
4126,2016-05-31,22,933.0,1500.0,1150.0,0,5,2,582
4127,2016-06-01,22,1167.0,2500.0,1917.0,0,6,2,582
4128,2016-06-02,22,1167.0,2500.0,1956.0,0,6,2,582
4129,2016-06-03,22,1167.0,2500.0,1956.0,0,6,2,582
4130,2016-06-04,22,1167.0,2500.0,1956.0,0,6,2,582
4131,2016-06-05,22,1167.0,2500.0,1956.0,YES,6,2,582
4132,2016-06-06,23,1167.0,2500.0,1956.0,0,6,2,583
4133,2016-06-07,23,1167.0,2500.0,1956.0,0,6,2,583
4134,2016-06-08,23,1333.0,2167.0,1778.0,0,6,2,583
4135,2016-06-09,23,1667.0,2167.0,1933.0,0,6,2,583
4136,2016-06-10,23,1667.0,2667.0,2250.0,0,6,2,583
4137,2016-06-11,23,1833.0,2667.0,2250.0,0,6,2,583
4138,2016-06-12,23,1833.0,2667.0,2250.0,YES,6,2,583
4139,2016-06-13,24,2000.0,2583.0,2333.0,0,6,2,584
4140,2016-06-14,24,2000.0,2583.0,2333.0,0,6,2,584
4141,2016-06-15,24,2167.0,2833.0,2517.0,0,6,2,584
4142,2016-06-16,24,1333.0,2900.0,2206.0,0,6,2,584
4143,2016-06-17,24,1333.0,2900.0,2206.0,0,6,2,584
4144,2016-06-18,24,1333.0,2667.0,2067.0,0,6,2,584
4145,2016-06-19,24,1333.0,2667.0,2067.0,YES,6,2,584
4146,2016-06-20,25,1667.0,2167.0,1867.0,0,6,2,585
4147,2016-06-21,25,1333.0,2667.0,2067.0,0,6,2,585
4148,2016-06-22,25,1333.0,2667.0,2067.0,0,6,2,585
4149,2016-06-23,25,,,,0,6,2,585
4150,2016-06-24,25,1500.0,2750.0,2144.0,0,6,2,585
4151,2016-06-25,25,1500.0,2750.0,2144.0,0,6,2,585
4152,2016-06-26,25,1500.0,2750.0,2144.0,YES,6,2,585
4153,2016-06-27,26,1500.0,2667.0,2111.0,0,6,2,586
4154,2016-06-28,26,1500.0,2333.0,1917.0,0,6,2,586
4155,2016-06-29,26,1500.0,2267.0,1900.0,0,6,2,586
4156,2016-06-30,26,,,,0,6,2,586
4157,2016-07-01,26,1667.0,2083.0,1875.0,0,7,3,586
4158,2016-07-02,26,1667.0,2083.0,1875.0,0,7,3,586
4159,2016-07-03,26,1667.0,2083.0,1875.0,YES,7,3,586
4160,2016-07-04,27,1500.0,2083.0,1767.0,0,7,3,587
4161,2016-07-05,27,1500.0,2167.0,1875.0,0,7,3,587
4162,2016-07-06,27,1833.0,2500.0,2208.0,0,7,3,587
4163,2016-07-07,27,1833.0,2500.0,2208.0,0,7,3,587
4164,2016-07-08,27,1667.0,2500.0,2083.0,0,7,3,587
4165,2016-07-09,27,1667.0,2500.0,2083.0,0,7,3,587
4166,2016-07-10,27,1667.0,2500.0,2083.0,YES,7,3,587
4167,2016-07-11,28,1667.0,2167.0,1933.0,0,7,3,588
4168,2016-07-12,28,1833.0,2333.0,2133.0,0,7,3,588
4169,2016-07-13,28,1833.0,2667.0,2250.0,0,7,3,588
4170,2016-07-14,28,1833.0,2500.0,2167.0,0,7,3,588
4171,2016-07-15,28,1667.0,2333.0,2100.0,0,7,3,588
4172,2016-07-16,28,1667.0,2333.0,2100.0,0,7,3,588
4173,2016-07-17,28,1667.0,2333.0,2100.0,YES,7,3,588
4174,2016-07-18,29,1667.0,2000.0,1867.0,0,7,3,589
4175,2016-07-19,29,2333.0,3000.0,2667.0,0,7,3,589
4176,2016-07-20,29,1933.0,3000.0,2383.0,0,7,3,589
4177,2016-07-21,29,2500.0,3667.0,3108.0,0,7,3,589
4178,2016-07-22,29,2500.0,3667.0,3108.0,0,7,3,589
4179,2016-07-23,29,2500.0,4000.0,3250.0,0,7,3,589
4180,2016-07-24,29,2500.0,4000.0,3250.0,YES,7,3,589
4181,2016-07-25,30,3000.0,4000.0,3550.0,0,7,3,590
4182,2016-07-26,30,3000.0,4000.0,3550.0,0,7,3,590
4183,2016-07-27,30,3333.0,4667.0,3967.0,0,7,3,590
4184,2016-07-28,30,3667.0,5000.0,4367.0,0,7,3,590
4185,2016-07-29,30,3500.0,4833.0,4217.0,0,7,3,590
4186,2016-07-30,30,3000.0,4000.0,3542.0,0,7,3,590
4187,2016-07-31,30,3000.0,4000.0,3542.0,YES,7,3,590
4188,2016-08-01,31,1667.0,2500.0,2208.0,0,8,3,591
4189,2016-08-02,31,1667.0,2500.0,2208.0,0,8,3,591
4190,2016-08-03,31,1833.0,2750.0,2342.0,0,8,3,591
4191,2016-08-04,31,1833.0,3000.0,2458.0,0,8,3,591
4192,2016-08-05,31,2333.0,3083.0,2717.0,0,8,3,591
4193,2016-08-06,31,2333.0,3083.0,2717.0,0,8,3,591
4194,2016-08-07,31,2333.0,3083.0,2717.0,YES,8,3,591
4195,2016-08-08,32,2333.0,3083.0,2717.0,0,8,3,592
4196,2016-08-09,32,2333.0,3083.0,2717.0,0,8,3,592
4197,2016-08-10,32,2333.0,3083.0,2717.0,0,8,3,592
4198,2016-08-11,32,2333.0,3083.0,2717.0,0,8,3,592
4199,2016-08-12,32,2333.0,3083.0,2717.0,0,8,3,592
4200,2016-08-13,32,2333.0,3083.0,2717.0,0,8,3,592
4201,2016-08-14,32,2333.0,3083.0,2717.0,YES,8,3,592
4202,2016-08-15,33,2333.0,3083.0,2717.0,YES,8,3,593
4203,2016-08-16,33,2333.0,3083.0,2717.0,0,8,3,593
4204,2016-08-17,33,1667.0,2500.0,2083.0,0,8,3,593
4205,2016-08-18,33,2000.0,3000.0,2400.0,0,8,3,593
4206,2016-08-19,33,2000.0,3000.0,2400.0,0,8,3,593
4207,2016-08-20,33,1333.0,2000.0,1667.0,0,8,3,593
4208,2016-08-21,33,1333.0,2000.0,1667.0,YES,8,3,593
4209,2016-08-22,34,1833.0,2500.0,2167.0,0,8,3,594
4210,2016-08-23,34,1833.0,2600.0,2217.0,0,8,3,594
4211,2016-08-24,34,,,,0,8,3,594
4212,2016-08-25,34,1333.0,2000.0,1717.0,0,8,3,594
4213,2016-08-26,34,1833.0,2500.0,2133.0,0,8,3,594
4214,2016-08-27,34,1667.0,2333.0,1967.0,0,8,3,594
4215,2016-08-28,34,1667.0,2333.0,1967.0,YES,8,3,594
4216,2016-08-29,35,1667.0,2167.0,1933.0,0,8,3,595
4217,2016-08-30,35,1667.0,2167.0,1933.0,0,8,3,595
4218,2016-08-31,35,1333.0,1833.0,1583.0,0,8,3,595
4219,2016-09-01,35,1333.0,1833.0,1583.0,0,9,3,595
4220,2016-09-02,35,1333.0,1833.0,1583.0,0,9,3,595
4221,2016-09-03,35,1333.0,2000.0,1650.0,0,9,3,595
4222,2016-09-04,35,1333.0,2000.0,1650.0,YES,9,3,595
4223,2016-09-05,36,1333.0,2000.0,1650.0,0,9,3,596
4224,2016-09-06,36,1333.0,2167.0,1717.0,0,9,3,596
4225,2016-09-07,36,1333.0,2333.0,1967.0,0,9,3,596
4226,2016-09-08,36,1333.0,2500.0,2000.0,0,9,3,596
4227,2016-09-09,36,1333.0,2333.0,1917.0,0,9,3,596
4228,2016-09-10,36,1333.0,2167.0,1867.0,0,9,3,596
4229,2016-09-11,36,1333.0,2167.0,1867.0,YES,9,3,596
4230,2016-09-12,37,1333.0,2167.0,1867.0,0,9,3,597
4231,2016-09-13,37,1333.0,2167.0,1867.0,0,9,3,597
4232,2016-09-14,37,,,,0,9,3,597
4233,2016-09-15,37,1333.0,2167.0,1867.0,0,9,3,597
4234,2016-09-16,37,1000.0,1600.0,1333.0,0,9,3,597
4235,2016-09-17,37,1000.0,1500.0,1283.0,0,9,3,597
4236,2016-09-18,37,1000.0,1500.0,1283.0,YES,9,3,597
4237,2016-09-19,38,1000.0,1500.0,1283.0,0,9,3,598
4238,2016-09-20,38,1000.0,1500.0,1283.0,0,9,3,598
4239,2016-09-21,38,,,,0,9,3,598
4240,2016-09-22,38,1000.0,1500.0,1283.0,0,9,3,598
4241,2016-09-23,38,,,,0,9,3,598
4242,2016-09-24,38,1333.0,2000.0,1683.0,0,9,3,598
4243,2016-09-25,38,1333.0,2000.0,1683.0,YES,9,3,598
4244,2016-09-26,39,1333.0,2000.0,1683.0,0,9,3,599
4245,2016-09-27,39,1333.0,1833.0,1617.0,0,9,3,599
4246,2016-09-28,39,1333.0,1833.0,1617.0,0,9,3,599
4247,2016-09-29,39,1333.0,1833.0,1617.0,0,9,3,599
4248,2016-09-30,39,1333.0,1833.0,1617.0,0,9,3,599
4249,2016-10-01,39,1000.0,1500.0,1283.0,0,10,4,599
4250,2016-10-02,39,1000.0,1500.0,1283.0,YES,10,4,599
4251,2016-10-03,40,1000.0,1500.0,1283.0,0,10,4,600
4252,2016-10-04,40,1000.0,1500.0,1283.0,0,10,4,600
4253,2016-10-05,40,1000.0,1500.0,1283.0,0,10,4,600
4254,2016-10-06,40,1000.0,1500.0,1283.0,0,10,4,600
4255,2016-10-07,40,,,,0,10,4,600
4256,2016-10-08,40,1333.0,1833.0,1617.0,0,10,4,600
4257,2016-10-09,40,1333.0,1833.0,1617.0,YES,10,4,600
4258,2016-10-10,41,1600.0,2000.0,1800.0,0,10,4,601
4259,2016-10-11,41,1600.0,2000.0,1800.0,0,10,4,601
4260,2016-10-12,41,1500.0,1833.0,1650.0,0,10,4,601
4261,2016-10-13,41,1500.0,2167.0,1783.0,0,10,4,601
4262,2016-10-14,41,1500.0,2333.0,1917.0,0,10,4,601
4263,2016-10-15,41,1500.0,2500.0,2000.0,0,10,4,601
4264,2016-10-16,41,1500.0,2500.0,2000.0,YES,10,4,601
4265,2016-10-17,42,1500.0,2333.0,1967.0,0,10,4,602
4266,2016-10-18,42,1500.0,2000.0,1767.0,0,10,4,602
4267,2016-10-19,42,1667.0,2500.0,2083.0,0,10,4,602
4268,2016-10-20,42,1667.0,2167.0,1867.0,0,10,4,602
4269,2016-10-21,42,1333.0,2000.0,1650.0,0,10,4,602
4270,2016-10-22,42,1667.0,2333.0,1983.0,0,10,4,602
4271,2016-10-23,42,1667.0,2333.0,1983.0,YES,10,4,602
4272,2016-10-24,43,1600.0,2000.0,1800.0,YES,10,4,603
4273,2016-10-25,43,1600.0,2000.0,1800.0,0,10,4,603
4274,2016-10-26,43,1600.0,2000.0,1800.0,0,10,4,603
4275,2016-10-27,43,1600.0,2000.0,1800.0,0,10,4,603
4276,2016-10-28,43,1600.0,2167.0,1833.0,0,10,4,603
4277,2016-10-29,43,1600.0,2000.0,1800.0,0,10,4,603
4278,2016-10-30,43,1600.0,2000.0,1800.0,YES,10,4,603
4279,2016-10-31,44,1600.0,2000.0,1800.0,0,10,4,604
4280,2016-11-01,44,1600.0,2333.0,1917.0,0,11,4,604
4281,2016-11-02,44,1600.0,2167.0,1867.0,0,11,4,604
4282,2016-11-03,44,1600.0,2500.0,2000.0,0,11,4,604
4283,2016-11-04,44,1600.0,2500.0,2000.0,0,11,4,604
4284,2016-11-05,44,1600.0,2500.0,2000.0,0,11,4,604
4285,2016-11-06,44,1600.0,2500.0,2000.0,YES,11,4,604
4286,2016-11-07,45,1333.0,2000.0,1667.0,0,11,4,605
4287,2016-11-08,45,1833.0,2500.0,2167.0,0,11,4,605
4288,2016-11-09,45,1333.0,2167.0,1750.0,0,11,4,605
4289,2016-11-10,45,1500.0,2500.0,2000.0,0,11,4,605
4290,2016-11-11,45,,,,0,11,4,605
4291,2016-11-12,45,1500.0,2667.0,2000.0,0,11,4,605
4292,2016-11-13,45,1500.0,2667.0,2000.0,YES,11,4,605
4293,2016-11-14,46,1500.0,2667.0,2000.0,0,11,4,606
4294,2016-11-15,46,1500.0,2667.0,2000.0,0,11,4,606
4295,2016-11-16,46,1500.0,2667.0,2000.0,0,11,4,606
4296,2016-11-17,46,1500.0,2667.0,2000.0,0,11,4,606
4297,2016-11-18,46,1500.0,2667.0,2000.0,0,11,4,606
4298,2016-11-19,46,1833.0,3000.0,2333.0,0,11,4,606
4299,2016-11-20,46,1833.0,3000.0,2333.0,YES,11,4,606
4300,2016-11-21,47,1833.0,3000.0,2333.0,0,11,4,607
4301,2016-11-22,47,1667.0,2333.0,1983.0,0,11,4,607
4302,2016-11-23,47,1833.0,3167.0,2417.0,0,11,4,607
4303,2016-11-24,47,2833.0,3500.0,3167.0,0,11,4,607
4304,2016-11-25,47,2833.0,3500.0,3167.0,0,11,4,607
4305,2016-11-26,47,2833.0,3500.0,3167.0,0,11,4,607
4306,2016-11-27,47,2833.0,3500.0,3167.0,YES,11,4,607
4307,2016-11-28,48,2667.0,3500.0,3133.0,0,11,4,608
4308,2016-11-29,48,3000.0,3667.0,3333.0,0,11,4,608
4309,2016-11-30,48,3000.0,4000.0,3417.0,0,11,4,608
4310,2016-12-01,48,3000.0,4000.0,3417.0,0,12,4,608
4311,2016-12-02,48,3000.0,4000.0,3417.0,0,12,4,608
4312,2016-12-03,48,3000.0,4000.0,3417.0,0,12,4,608
4313,2016-12-04,48,3000.0,4000.0,3417.0,YES,12,4,608
4314,2016-12-05,49,3000.0,4667.0,3722.0,YES,12,4,609
4315,2016-12-06,49,3000.0,4667.0,3722.0,0,12,4,609
4316,2016-12-07,49,3000.0,5000.0,3889.0,0,12,4,609
4317,2016-12-08,49,3000.0,5000.0,3889.0,0,12,4,609
4318,2016-12-09,49,3000.0,5000.0,3889.0,0,12,4,609
4319,2016-12-10,49,3333.0,5000.0,4167.0,0,12,4,609
4320,2016-12-11,49,3333.0,5667.0,4389.0,0,12,4,609
4321,2016-12-12,50,3333.0,5667.0,4389.0,YES,12,4,610
4322,2016-12-13,50,3333.0,5667.0,4389.0,0,12,4,610
4323,2016-12-14,50,3333.0,6000.0,4444.0,0,12,4,610
4324,2016-12-15,50,3333.0,5000.0,4167.0,0,12,4,610
4325,2016-12-16,50,3333.0,5333.0,4222.0,0,12,4,610
4326,2016-12-17,50,3000.0,5333.0,4028.0,0,12,4,610
4327,2016-12-18,50,3000.0,5333.0,4028.0,YES,12,4,610
4328,2016-12-19,51,3000.0,6000.0,4306.0,0,12,4,611
4329,2016-12-20,51,3000.0,6000.0,4306.0,0,12,4,611
4330,2016-12-21,51,3000.0,5000.0,3972.0,0,12,4,611
4331,2016-12-22,51,3000.0,5333.0,4028.0,0,12,4,611
4332,2016-12-23,51,3000.0,5667.0,4139.0,0,12,4,611
4333,2016-12-24,51,3000.0,5667.0,4139.0,0,12,4,611
4334,2016-12-25,51,3000.0,5667.0,4139.0,YES,12,4,611
4335,2016-12-26,52,3000.0,5500.0,4111.0,0,12,4,612
4336,2016-12-27,52,3000.0,5167.0,4000.0,0,12,4,612
4337,2016-12-28,52,3000.0,5167.0,4000.0,0,12,4,612
4338,2016-12-29,52,3000.0,5167.0,4000.0,0,12,4,612
4339,2016-12-30,52,3000.0,5167.0,4000.0,0,12,4,612
4340,2016-12-31,52,3000.0,5167.0,3889.0,0,12,4,612
4341,2017-01-01,52,3000.0,5167.0,3889.0,YES,1,1,612
4342,2017-01-02,1,3000.0,5000.0,3861.0,0,1,1,613
4343,2017-01-03,1,3000.0,5000.0,3861.0,0,1,1,613
4344,2017-01-04,1,2667.0,4333.0,3306.0,0,1,1,613
4345,2017-01-05,1,1000.0,2167.0,1489.0,0,1,1,613
4346,2017-01-06,1,2667.0,4000.0,3250.0,0,1,1,613
4347,2017-01-07,1,2667.0,4667.0,3396.0,0,1,1,613
4348,2017-01-08,1,2667.0,4667.0,3396.0,YES,1,1,613
4349,2017-01-09,2,2667.0,5000.0,3479.0,0,1,1,614
4350,2017-01-10,2,2667.0,5000.0,3479.0,0,1,1,614
4351,2017-01-11,2,2667.0,5000.0,3479.0,0,1,1,614
4352,2017-01-12,2,2667.0,5000.0,3479.0,0,1,1,614
4353,2017-01-13,2,1333.0,2667.0,1933.0,0,1,1,614
4354,2017-01-14,2,2667.0,5333.0,3646.0,0,1,1,614
4355,2017-01-15,2,2667.0,5333.0,3646.0,YES,1,1,614
4356,2017-01-16,3,2667.0,5333.0,3646.0,0,1,1,615
4357,2017-01-17,3,2667.0,5333.0,3646.0,0,1,1,615
4358,2017-01-18,3,2667.0,5333.0,3646.0,0,1,1,615
4359,2017-01-19,3,2667.0,5000.0,3563.0,0,1,1,615
4360,2017-01-20,3,2667.0,5000.0,3563.0,0,1,1,615
4361,2017-01-21,3,2667.0,5000.0,3563.0,0,1,1,615
4362,2017-01-22,3,2667.0,5000.0,3563.0,YES,1,1,615
4363,2017-01-23,4,2667.0,5000.0,3563.0,0,1,1,616
4364,2017-01-24,4,2667.0,5000.0,3563.0,0,1,1,616
4365,2017-01-25,4,2667.0,5000.0,3563.0,0,1,1,616
4366,2017-01-26,4,,,,0,1,1,616
4367,2017-01-27,4,,,,0,1,1,616
4368,2017-01-28,4,2667.0,4667.0,3396.0,0,1,1,616
4369,2017-01-29,4,2667.0,4667.0,3396.0,YES,1,1,616
4370,2017-01-30,5,2667.0,4000.0,3271.0,0,1,1,617
4371,2017-01-31,5,2667.0,4000.0,3271.0,0,1,1,617
4372,2017-02-01,5,2000.0,4667.0,3125.0,0,2,1,617
4373,2017-02-02,5,2000.0,4000.0,2875.0,0,2,1,617
4374,2017-02-03,5,2000.0,4333.0,3000.0,0,2,1,617
4375,2017-02-04,5,2000.0,4333.0,3000.0,0,2,1,617
4376,2017-02-05,5,2000.0,4333.0,3000.0,YES,2,1,617
4377,2017-02-06,6,2000.0,4333.0,3000.0,0,2,1,618
4378,2017-02-07,6,2000.0,4000.0,2958.0,0,2,1,618
4379,2017-02-08,6,2000.0,4500.0,3208.0,0,2,1,618
4380,2017-02-09,6,2000.0,4500.0,3208.0,0,2,1,618
4381,2017-02-10,6,2000.0,4500.0,3208.0,0,2,1,618
4382,2017-02-11,6,2000.0,4500.0,3167.0,0,2,1,618
4383,2017-02-12,6,2000.0,4500.0,3167.0,YES,2,1,618
4384,2017-02-13,7,2000.0,4500.0,3167.0,0,2,1,619
4385,2017-02-14,7,2000.0,4500.0,3167.0,0,2,1,619
4386,2017-02-15,7,2000.0,4500.0,3167.0,0,2,1,619
4387,2017-02-16,7,2000.0,4500.0,3167.0,0,2,1,619
4388,2017-02-17,7,2000.0,4000.0,2987.0,0,2,1,619
4389,2017-02-18,7,2000.0,4000.0,2987.0,0,2,1,619
4390,2017-02-19,7,2000.0,4000.0,2987.0,YES,2,1,619
4391,2017-02-20,8,2000.0,3267.0,2733.0,0,2,1,620
4392,2017-02-21,8,2000.0,4000.0,2767.0,0,2,1,620
4393,2017-02-22,8,2000.0,4000.0,2767.0,0,2,1,620
4394,2017-02-23,8,2000.0,4000.0,2767.0,0,2,1,620
4395,2017-02-24,8,2000.0,4000.0,2767.0,0,2,1,620
4396,2017-02-25,8,2000.0,4000.0,2767.0,0,2,1,620
4397,2017-02-26,8,2000.0,4000.0,2767.0,YES,2,1,620
4398,2017-02-27,9,2000.0,4000.0,2767.0,0,2,1,621
4399,2017-02-28,9,2000.0,4000.0,2767.0,0,2,1,621
4400,2017-03-01,9,2000.0,4333.0,3067.0,0,3,1,621
4401,2017-03-02,9,2000.0,4333.0,3067.0,0,3,1,621
4402,2017-03-03,9,2000.0,4333.0,3067.0,0,3,1,621
4403,2017-03-04,9,2000.0,4333.0,3067.0,0,3,1,621
4404,2017-03-05,9,2000.0,4333.0,3067.0,YES,3,1,621
4405,2017-03-06,10,2000.0,4333.0,3067.0,0,3,1,622
4406,2017-03-07,10,2000.0,4333.0,3067.0,0,3,1,622
4407,2017-03-08,10,2000.0,4333.0,3067.0,0,3,1,622
4408,2017-03-09,10,2000.0,4333.0,3067.0,0,3,1,622
4409,2017-03-10,10,,,,0,3,1,622
4410,2017-03-11,10,2000.0,4000.0,3013.0,0,3,1,622
4411,2017-03-12,10,2000.0,4000.0,3013.0,YES,3,1,622
4412,2017-03-13,11,2000.0,4000.0,3013.0,YES,3,1,623
4413,2017-03-14,11,2000.0,4000.0,3013.0,0,3,1,623
4414,2017-03-15,11,2000.0,4000.0,2913.0,0,3,1,623
4415,2017-03-16,11,2000.0,4000.0,2913.0,0,3,1,623
4416,2017-03-17,11,2500.0,4667.0,3500.0,0,3,1,623
4417,2017-03-18,11,2500.0,4500.0,3500.0,0,3,1,623
4418,2017-03-19,11,2500.0,4500.0,3500.0,YES,3,1,623
4419,2017-03-20,12,3167.0,4500.0,3944.0,YES,3,1,624
4420,2017-03-21,12,3167.0,4500.0,3944.0,0,3,1,624
4421,2017-03-22,12,3000.0,4000.0,3533.0,0,3,1,624
4422,2017-03-23,12,3000.0,4333.0,3722.0,0,3,1,624
4423,2017-03-24,12,2000.0,4333.0,3500.0,0,3,1,624
